bandgap_energy_ev,formation_energy_ev_natom,id
0.4907568257275974,0.27857792063449366,56
2.313986151765867,0.20517121024968696,57
2.3416468513646436,0.2788648620692966,58
0.9493707644845747,0.20660824792358698,59
2.8841526394529193,0.13323182965883182,60
0.543269603946844,0.26795428687877176,61
1.6724372068725788,0.17372741271698225,62
1.8531479436071256,0.32444419000025815,63
3.364208703960712,0.22437005353750536,64
1.0245794255492484,0.3593265494512197,65
2.790123720732352,0.07493890787225235,66
3.2373658751657453,0.06990271442571143,67
2.2109318680698857,0.21364103383959915,68
3.446494741157063,0.22058084982364035,69
1.7524409329936776,0.2896649209671512,70
2.548606332473875,0.06201925774682247,71
3.097419798414449,0.1050959851242334,72
2.328068686294257,0.05822231243785826,73
2.0510619863254984,0.11616339685276394,74
1.5832777275620573,0.2662759472026681,75
2.7058994864123727,0.2793420999692371,76
1.0472709145271082,0.34110457845741543,77
2.331867365828755,0.24647771361610415,78
2.4336470463121835,0.18013638711444754,79
1.2239099220829293,0.2512669047969106,80
3.4063950428890863,0.10660384910894027,81
3.4552135682030234,0.06690015815143524,82
1.0309846452400517,0.2380191494037629,83
1.0053890292614154,0.07669481376245472,84
3.4063950428890863,0.10660384910894027,85
3.0345899298415255,0.19413804384384536,86
3.2844017126908103,0.05218966746698234,87
2.6946296327081654,0.05419587186602251,88
4.2685023860978175,0.09758581421652812,89
1.5755950197667652,0.3294789264738913,90
4.350747580748713,0.09324248611456368,91
0.7032091330256386,0.27086918930861054,92
2.331384095466116,0.21620127598893496,93
2.067761707625601,0.014871287426773362,94
3.2373658751657453,0.06990271442571143,95
1.0916664739368003,0.330542045841828,96
2.2073463171227083,0.24489963546196566,97
1.4361879888093254,0.024160096928657237,98
2.0106220132077635,0.07474664270601705,99
0.9661894836851133,0.32823598972222834,100
1.5272531050341067,0.168423030249208,101
3.899876469223392,0.030998984603619804,102
2.1532613883343354,0.23188298788533646,103
1.3717753832554933,0.32673825387984645,104
1.3592986103649365,0.2283853915278916,105
4.2685023860978175,0.09758581421652812,106
4.038793343659194,0.10305944749382623,107
2.5644666051506277,0.22016838481344753,108
2.254809501158938,0.19666442673644452,109
0.847606237868615,0.1476604411697577,110
0.7743926195145364,0.3217793433003518,111
3.0037701083082475,0.06872931629544761,112
2.3789279290949596,0.20703853168338743,113
2.8652737523029828,0.3873547742805569,114
2.2421129036394696,0.35661827148595987,115
2.6774218031150263,0.21355610037405026,116
1.9884637444811712,0.20698566831165935,117
2.1213891861981677,0.2611407085188951,118
2.331384095466116,0.21620127598893496,119
2.276953928882964,0.17986910162780761,120
2.1994544953673283,0.2526100208387985,121
1.7800877636889105,0.17179441244022786,122
0.9520743696437618,0.037785377095554844,123
0.25393948077568995,0.30451736933795426,124
1.179800686552258,0.1613232215567495,125
3.4607229905283394,0.11082567044282207,126
2.3766800457904025,0.0949133141834232,127
2.6459652961935727,0.3342909867298283,128
1.3040133614408254,0.3814623406590537,129
1.6909773587432548,0.26555852489687476,130
3.346355900141278,0.10248457741392748,131
0.32365309601746356,0.3109060156883016,132
3.2373658751657453,0.06990271442571143,133
1.275236799622155,0.16737549146421377,134
2.7356335590108665,0.14999864188546355,135
0.8612790877472672,0.1873445186181494,136
0.8586350685212601,0.19432500681062695,137
2.1213891861981677,0.2611407085188951,138
1.917817999599304,0.16307044592302822,139
2.1019073779962234,0.19392551149849194,140
2.0036462554800494,0.15157388364620714,141
3.123588446661328,0.1960058473763167,142
3.364208703960712,0.22437005353750536,143
0.9799176768640058,0.055441188438389556,144
1.7909789292140992,0.42145303481189317,145
4.198141716177386,0.05866762779489967,146
1.5877815105751507,0.1702798119929713,147
2.284527531992158,0.1725133013796533,148
2.0820764809760455,0.24573643183588198,149
1.1879706223219886,0.1356417736122553,150
1.5282877308658278,0.1958971612067225,151
3.688337651434878,0.06496644131817282,152
4.470024173853533,0.08817405933524555,153
3.853290455484094,0.21918167608825914,154
1.1681513722372736,0.1188361346203215,155
2.653579321757354,0.031637736488586796,156
2.115827519630567,0.11920152987502562,157
5.163077539432264,0.05383918669203058,158
4.350747580748713,0.09324248611456368,159
1.5414239558735094,0.14942318663002824,160
2.0747709047318215,0.20620933110118675,161
1.4736688876792376,0.39854214247050934,162
3.248813584025776,0.03308931803131479,163
0.44997288479501124,0.30377179237773466,164
0.25449815518707997,0.32434262181015,165
0.6610525737233588,0.33345094073428,166
1.300243188612736,0.30134059605749813,167
2.325855901524386,0.1123633403136365,168
1.5042172202773518,0.23178577631487352,169
1.6405816318908808,0.23020957911350465,170
1.8726127546278182,0.16352271829932,171
3.0532358574317553,0.21427874767577496,172
1.6279448517317234,0.13857472852183703,173
0.7673802966238356,0.27806386625577456,174
3.4063950428890863,0.10660384910894027,175
1.9437115282982222,0.14394472190497978,176
1.4042716702713491,0.3951742748898809,177
0.9603930347556392,0.35608436858070275,178
2.705793982042675,0.23229223210373615,179
1.5546211572950954,0.18227131466435031,180
1.3201510824419096,0.25997750470909076,181
3.9178797785329462,0.06151853031929849,182
3.364208703960712,0.22437005353750536,183
0.9805442069630232,0.28049051186075225,184
1.7554337916171763,0.14170609138767742,185
1.4474513727691871,0.3690930637323091,186
3.6363635206432363,0.2120679098245528,187
1.5414239558735094,0.14942318663002824,188
0.5391868805143374,0.26875213472505505,189
1.1725230636135953,0.18308047226654378,190
1.8814933884557632,0.21509061329754853,191
3.899876469223392,0.030998984603619804,192
2.8902159259032345,0.21513646626534225,193
2.194590886979627,0.1841857733543141,194
1.1608867610710194,0.3320277029209575,195
0.9799176768640058,0.055441188438389556,196
1.298374253639316,0.1320289184769514,197
2.2524945323205436,0.2323654452770056,198
2.331867365828755,0.24647771361610415,199
1.3800781813872465,0.14822113312287388,200
1.4920761481503175,0.1416150946076558,201
1.2245995635428035,0.025736876619344647,202
0.9393537381271048,0.341277066436604,203
2.2307382008059236,0.18080681786871602,204
1.4675592306272485,0.17449796559892958,205
1.113611089476662,0.12584625866547758,206
0.9202275178366546,0.09738300115426698,207
1.0218443560217876,0.3245534814871469,208
2.3274527837120367,0.33402387309678844,209
2.5042048259080913,0.21185790013293357,210
2.4819744121561627,0.19427561407126992,211
1.1475389563389227,0.29043216275423567,212
1.4338259388933008,0.2514340549474629,213
0.6068030876644067,0.2814824195599187,214
3.218690775486119,0.13244646441052557,215
1.0382021681027853,0.08069638196020439,216
1.8834783273431326,0.16821688274193008,217
1.0922485521865768,0.2508542669917985,218
3.61475004013166,0.2674458217224326,219
2.8378909447470506,0.05553408406514533,220
1.8474555839939422,0.1410814315058173,221
1.5834534290508546,0.2013425994658282,222
2.7536851086821628,0.2930064276812506,223
3.4552135682030234,0.06690015815143524,224
4.759970414671629,0.023786907646721575,225
1.3967178302612717,0.37600258981493845,226
1.718785845952217,0.2791508294759486,227
1.3118177934690662,0.38046526625467947,228
1.946714754463575,0.21837549252964836,229
2.368646325290941,0.2244496408721398,230
1.2474658187069867,0.1906107203268599,231
2.953318529837224,0.03062491713317901,232
4.148276134612819,0.07671624830124393,233
3.1608263865001107,0.23685316820190364,234
4.2685023860978175,0.09758581421652812,235
2.2495506352791224,0.3040420925223556,236
2.2939608301597887,0.018958627585812907,237
2.5421339559021887,0.1910169097812508,238
0.9661894836851133,0.32823598972222834,239
3.909848808696226,0.08211669652678663,240
1.9395509636905361,0.24874067949609577,241
0.8864176536669182,0.17765872397783747,242
4.096194844639737,0.10056426082735534,243
5.0918402395615425,0.02759383085506163,244
1.6571157705241009,0.1462931616799963,245
2.931542749955541,0.19330292916126818,246
0.7557732213288091,0.3291931722816503,247
1.323257566924006,0.3096273726280269,248
1.2451587029872775,0.17881437410618067,249
2.8238171644127,0.19382253735418847,250
2.328068686294257,0.05822231243785826,251
1.10904375812185,0.10793449206693949,252
1.7601291423144458,0.2588533502526499,253
1.0890766429824812,0.3425928650252871,254
0.8368722386271568,0.3445614368480631,255
3.248813584025776,0.03308931803131479,256
1.075225248380995,0.0999173373064914,257
1.7800877636889105,0.17179441244022786,258
0.3745368233221877,0.333018254512558,259
2.488234542181424,0.2192398822551181,260
3.097419798414449,0.1050959851242334,261
1.7191768151836426,0.025997844153867286,262
2.7578694256131935,0.06942267768145953,263
0.9091896217403096,0.34836959470857776,264
1.4947407131929449,0.1415564040777005,265
2.8729481029547563,0.19444176652921352,266
2.8652737523029828,0.3873547742805569,267
3.277451998948243,0.027399178760951836,268
3.4552135682030234,0.06690015815143524,269
3.1590960790937728,0.1925697695548479,270
2.1417182914682624,0.18536239585197128,271
1.1252480144916552,0.3613465089105165,272
2.8658569090585675,0.2956613924556723,273
0.8849492538041724,0.32361868402578536,274
1.7877652116115545,0.2899435699244598,275
1.3924876068152183,0.15464230688932384,276
1.0267298748204574,0.10787434410591958,277
1.7288178395380305,0.14546043944642204,278
3.528138772803153,0.1529344311065333,279
2.020429334073219,0.11816747319401574,280
3.021033040749573,0.028913179872851382,281
2.736488480781474,0.07491614161437309,282
4.503419381589567,0.05566598698009244,283
0.8368722386271568,0.3445614368480631,284
1.5877815105751507,0.1702798119929713,285
0.8499647001854931,0.23925176252004418,286
2.830517099203224,0.1259701605991259,287
4.436928517119184,0.03782024932356779,288
2.5644666051506277,0.22016838481344753,289
3.0409890808639646,0.1440218226845121,290
3.9520492056847765,0.22149184557721863,291
1.895357105676397,0.18730909585525082,292
3.7313979607219476,0.21330143021128598,293
1.2828633130276443,0.36430465906206605,294
2.3834278998731135,0.26026187878876045,295
1.4281390425130998,0.19056247714896093,296
1.6635864529025648,0.2159716582572416,297
2.744472934173574,0.20149015865277833,298
3.1280758985005312,0.10597347484158638,299
2.263045389020848,0.1496180464032074,300
3.1736145931275512,0.10544780777769128,301
1.2594441279407205,0.12886557523766098,302
1.679141457346823,0.10294575910293777,303
2.2023858869854487,0.14310370956522403,304
0.9663698908729433,0.2896451898759359,305
0.9520743696437618,0.037785377095554844,306
1.5546211572950954,0.18227131466435031,307
1.5789168317745164,0.193216118840252,308
3.2657048715050068,0.20191487426222565,309
1.3067289882380058,0.36483743586749,310
2.368646325290941,0.2244496408721398,311
1.1646905316472658,0.36092331146827517,312
1.2148776048517855,0.17171705581213517,313
1.797786792593379,0.16616146702771128,314
2.0241943715836186,0.28486964032290313,315
1.300243188612736,0.30134059605749813,316
0.9315790868481297,0.2363040128268923,317
4.676662481908831,0.03409208770684798,318
0.7509727147353927,0.25825995765026877,319
3.2373658751657453,0.06990271442571143,320
1.7868286588967743,0.12569735024541512,321
1.8563398070905919,0.24286218774246038,322
3.0490223580370555,0.10498317549818073,323
1.0714765449947805,0.3320272589840222,324
2.6946296327081654,0.05419587186602251,325
0.9909161235458942,0.0669677558357892,326
2.7686027570683023,0.2267955600979176,327
4.759970414671629,0.023786907646721575,328
3.8856245337855237,0.10142735055969429,329
1.1879706223219886,0.1356417736122553,330
2.4344881451536065,0.2128719332878644,331
2.2524945323205436,0.2323654452770056,332
3.097419798414449,0.1050959851242334,333
2.3370918090291837,0.36853290225187574,334
1.2846321729478467,0.20164237420342468,335
1.4725761517326028,0.23061272716927098,336
1.6088116704506852,0.32057337591886237,337
2.9157018604709033,0.03322107886705814,338
1.868249115353917,0.0888367000856627,339
1.5554029208823306,0.23790236368812004,340
2.2410414402947976,0.21409254870426436,341
1.2582248040164066,0.11678718038916966,342
2.1960489093628692,0.09531719660414684,343
0.9181673655059418,0.22954235665964046,344
3.262887044191625,0.10595269783743064,345
3.2803154389025124,0.29380623561757796,346
2.135809287066951,0.1849381100028936,347
1.6479098385512179,0.13177303859736755,348
1.4630823925107093,0.328976939586579,349
1.339189286156098,0.38198018959842345,350
1.9337356243270438,0.12466389305907481,351
1.9959176573629644,0.23961067411998901,352
0.7939062600625867,0.1936679961545057,353
1.0382021681027853,0.08069638196020439,354
2.216133430531698,0.11096714470389685,355
2.786464547889856,0.09140615088975261,356
1.0443292328711573,0.25139838927072505,357
2.6080005266470434,0.2324082022122886,358
2.797478127422598,0.12634934965796324,359
3.9178797785329462,0.06151853031929849,360
2.115367734113762,0.35634252948687417,361
2.3227731439680075,0.11908399797567262,362
1.5824163864396608,0.238236640241203,363
3.8856245337855237,0.10142735055969429,364
1.0137203719347634,0.23110252211448773,365
2.536053523295848,0.2840360872174171,366
1.622862953356209,0.28658881675529985,367
2.238194502633172,0.11184633437950495,368
1.9173089872671751,0.0,369
1.1904197719333924,0.14315009902605827,370
1.3431599214196597,0.3475551879053002,371
1.5414239558735094,0.14942318663002824,372
1.7554337916171763,0.14170609138767742,373
3.4063950428890863,0.10660384910894027,374
3.202241842710952,0.19626915566455333,375
3.770372563493909,0.19412861282899796,376
0.9655982623342138,0.03278589056472697,377
1.2975794682389223,0.28902811385062305,378
1.298374253639316,0.1320289184769514,379
3.688337651434878,0.06496644131817282,380
3.446494741157063,0.22058084982364035,381
1.9884637444811712,0.20698566831165935,382
3.0037701083082475,0.06872931629544761,383
0.8755024528844527,0.34429818118373506,384
1.2253327530886537,0.17580575813468055,385
2.2495506352791224,0.3040420925223556,386
0.6598630977289022,0.1679571654439686,387
3.9190856115501442,0.04786799963578195,388
4.038793343659194,0.10305944749382623,389
2.2878169148497096,0.1977091195390969,390
1.4332423486672166,0.21368068072514074,391
2.732167111425517,0.33406299157407476,392
0.9722369066079981,0.2946451270002801,393
1.2245995635428035,0.025736876619344647,394
0.4680746799918272,0.3192515422498696,395
2.2888247583059047,0.25056527222709635,396
2.403957673708489,0.1862371009767719,397
0.28438769847213224,0.33211265510389243,398
1.3048335480923907,0.2623605777217715,399
2.4395266352075544,0.24212980327278322,400
2.786464547889856,0.09140615088975261,401
2.16544392004765,0.015083528902567622,402
0.8883861485889621,0.21839830053867923,403
2.0673008725935387,0.16873882743988725,404
2.4592415662661664,0.19146411403620262,405
1.0053890292614154,0.07669481376245472,406
2.0216291665101154,0.24091101863508593,407
1.151366502248002,0.15537631398662677,408
1.39402459180135,0.151734937114283,409
0.9737912210683147,0.06842441750053446,410
1.0665625269306784,0.18963206965545648,411
1.8040490649844623,0.013977380792509009,412
1.2960548223787487,0.16244303718140002,413
0.975683525354372,0.061390196940097334,414
1.4888836828301837,0.1551267129759454,415
0.44977097559756424,0.31984338119908096,416
0.99505373282208,0.0852251520723671,417
0.43617693498195714,0.3202963822902653,418
4.225412057986815,0.0957288862071221,419
0.9736848856540168,0.14054195378987416,420
2.0906124022722072,0.17352117375481438,421
1.41673473004852,0.1988938706470784,422
3.397720450994189,0.19572430183638673,423
4.038793343659194,0.10305944749382623,424
1.3640014973000791,0.3880588507323124,425
2.485802214550839,0.1597625958433755,426
0.9561893325650416,0.024387012168122998,427
2.331972671996629,0.15134341734502185,428
1.5042172202773518,0.23178577631487352,429
2.873463083151241,0.16622085123830016,430
1.755315810464074,0.16487848446892747,431
2.7435214037023905,0.1864215504173737,432
0.9561893325650416,0.024387012168122998,433
1.4630823925107093,0.328976939586579,434
2.3797956006203895,0.19379714130902803,435
3.0345899298415255,0.19413804384384536,436
1.7151302608566905,0.14546202446109988,437
2.0366648047117546,0.3301592622175471,438
0.3063366191607073,0.3124292078066598,439
2.6855237213731677,0.18153100558117777,440
0.7075905737996179,0.3383513957039101,441
0.47648005896665624,0.32384505829475413,442
3.273384409084334,0.21774245911673207,443
1.6118046961012693,0.13699149282822612,444
2.06793576458276,0.09793792892662585,445
2.3706839331810667,0.24266682738145787,446
4.759970414671629,0.023786907646721575,447
2.7454190048987464,0.23770821742387152,448
0.598897015036819,0.3241676928854565,449
2.4617975544004707,0.15491629584768044,450
1.3526354808831487,0.3345686370248478,451
1.5803530179355245,0.13027968903097367,452
1.891943593857955,0.087829081024448,453
1.2147863574105469,0.127634884960646,454
0.6990580114935462,0.33069955648765725,455
2.368646325290941,0.2244496408721398,456
1.3069774177462332,0.07073108128786175,457
2.3075555133424266,0.1598022129358832,458
1.8456270627863594,0.193911799668443,459
2.8802439014798273,0.03041168573925492,460
0.40690691268569706,0.2720164928424245,461
1.8650787687305688,0.11871131301890589,462
2.1384427770379157,0.14237806352546215,463
1.0260546032472755,0.0935115961569475,464
3.3136850723818037,0.1600383893909547,465
0.9651759684531905,0.05115724269218479,466
0.9108036727231493,0.36122192118554086,467
1.160949658314222,0.28546437601510455,468
1.9061180884435098,0.27519066589647584,469
1.1829052590051667,0.15646841630279218,470
2.9735935786163084,0.1056135933506135,471
1.5129696353532716,0.30999708586629027,472
3.7910653681848907,0.02380308127698765,473
1.438338231574127,0.09525431249554596,474
2.5042048259080913,0.21185790013293357,475
1.9508053726780379,0.16901551955234545,476
3.683655081426062,0.08719420770093404,477
0.9567332149375204,0.14930785861105142,478
2.2735223274726426,0.32303581322220765,479
1.1879706223219886,0.1356417736122553,480
2.0701166349754594,0.12186294127587895,481
1.1135767020206935,0.12858177067375473,482
2.047334769522077,0.3929288546577721,483
1.5877815105751507,0.1702798119929713,484
1.12458337659761,0.25044418035153615,485
1.0700204710756929,0.06089829074337749,486
1.1364726691746232,0.1890733594635469,487
2.0814814610976784,0.13731056680261794,488
1.6306953626604,0.1909163615662941,489
2.2524945323205436,0.2323654452770056,490
1.2828633130276443,0.36430465906206605,491
2.5861309164675683,0.2080638692452518,492
1.6174145574061403,0.17891898844511933,493
0.8434976762104762,0.34762084580146435,494
1.4609358333074116,0.35856955002047425,495
0.5784249264767717,0.2943154071677451,496
1.2001452419641356,0.024269344720493635,497
2.3437138355401537,0.19404735815507979,498
2.2878169148497096,0.1977091195390969,499
1.9508053726780379,0.16901551955234545,500
0.9853167823010871,0.07555131993943129,501
1.2187853453550792,0.3615387812925775,502
2.6774218031150263,0.21355610037405026,503
0.7939062600625867,0.1936679961545057,504
1.1470510240400689,0.34185785723462814,505
1.3353500293667535,0.2160771578514266,506
1.2488634168192911,0.34360105463714874,507
0.34565251955490695,0.3053454623663473,508
1.8936607741167917,0.13383473762761386,509
0.9721391614793821,0.05098586870983937,510
1.7426915434817036,0.2492923443254369,511
2.3634739749699745,0.08355339749529746,512
2.3607775556486965,0.17055226683338115,513
1.7191768151836426,0.025997844153867286,514
1.7962080473394042,0.4291891697654174,515
2.328068686294257,0.05822231243785826,516
1.6729223446864585,0.13727668186355765,517
2.8908423761448017,0.27415012438499387,518
0.8586350685212601,0.19432500681062695,519
3.4063950428890863,0.10660384910894027,520
2.2073463171227083,0.24489963546196566,521
0.9737912210683147,0.06842441750053446,522
2.6855237213731677,0.18153100558117777,523
1.0382021681027853,0.08069638196020439,524
1.9041119663541182,0.2346261211347967,525
3.871655008176257,0.1634238434889999,526
2.8902159259032345,0.21513646626534225,527
4.436928517119184,0.03782024932356779,528
1.4221576864229704,0.3984750057088628,529
1.2975794682389223,0.28902811385062305,530
1.8650787687305688,0.11871131301890589,531
1.2713746740854532,0.19351250671807707,532
2.4529068175108537,0.026225411249636947,533
1.39402459180135,0.151734937114283,534
2.1959367879330824,0.09919694163157598,535
1.10904375812185,0.10793449206693949,536
0.9477481465017169,0.22717553671018173,537
1.0389765809721112,0.09398770750066793,538
4.137685055754969,0.04634146791869411,539
2.4954134214630184,0.0904148965149388,540
2.3862323634156857,0.3216534423309841,541
1.7875284065273391,0.2623942516637175,542
3.0254201159493648,0.13187592248247987,543
1.3841949855077047,0.38227621907802933,544
1.5228080416502496,0.41241345467049473,545
2.687565221002206,0.2408058547213317,546
3.6460528593150503,0.15412948963391895,547
1.2080523389258138,0.33723022578029865,548
2.6424742768489584,0.20593993798996474,549
4.436928517119184,0.03782024932356779,550
1.760060975821817,0.30890788458669066,551
1.037035132037836,0.11747543940403254,552
2.779302239498875,0.2038506268241299,553
0.9393537381271048,0.341277066436604,554
1.6537610928743414,0.34318178310391223,555
2.4011242560823707,0.19207772222418945,556
2.074315351263591,0.17552371387825602,557
2.926878752721418,0.10743314581915096,558
0.9482749553756631,0.23519411858481576,559
2.7454190048987464,0.23770821742387152,560
0.9807781652157354,0.09008235833274228,561
2.3253122267747894,0.23377122740989215,562
1.9015326108548638,0.2607006713189623,563
3.4607229905283394,0.11082567044282207,564
0.5323883667508359,0.34201995325426476,565
3.3348099439105976,0.10632665163916605,566
1.7962080473394042,0.4291891697654174,567
1.4280961002233867,0.29991761848377346,568
1.4722954993354047,0.21934224211292466,569
1.5785882723899276,0.33979657301343086,570
1.3278939915592072,0.2843006154209749,571
1.113611089476662,0.12584625866547758,572
2.7454190048987464,0.23770821742387152,573
1.8096790900419906,0.12340092138840975,574
3.248813584025776,0.03308931803131479,575
2.3704253925910326,0.25286107427588855,576
0.4074247039002185,0.298125889945302,577
1.1155808768082516,0.2451385899839256,578
1.3073113552760123,0.18042210687645693,579
1.3924876068152183,0.15464230688932384,580
3.4552135682030234,0.06690015815143524,581
1.075225248380995,0.0999173373064914,582
1.45958961254194,0.26451157177774576,583
1.2594441279407205,0.12886557523766098,584
1.0309846452400517,0.2380191494037629,585
5.0918402395615425,0.02759383085506163,586
5.0918402395615425,0.02759383085506163,587
3.647427597608514,0.15650125512155422,588
0.834060259869717,0.3685496383336467,589
1.9820042790828627,0.1454043920941417,590
2.9157018604709033,0.03322107886705814,591
1.4332423486672166,0.21368068072514074,592
1.0548781441170851,0.1151468537107084,593
3.688337651434878,0.06496644131817282,594
1.7870578304879603,0.12363473633026403,595
1.34138203126234,0.029443115253269692,596
0.9236112049762969,0.2295911465894822,597
0.7695689758764911,0.1472356444416812,598
2.331867365828755,0.24647771361610415,599
2.1812241164723747,0.20659954005156447,600
